"date","userID","label"
"2009-08-01 21:18:55","220","endorses"
"2009-08-02 01:47:23","221","unrelated"
"2009-08-01 20:05:52","222","endorses"
"2009-08-03 04:22:54","223","denies"
"2009-08-01 19:20:54","224","denies"
"2009-08-02 19:30:48","225","denies"
"2009-08-03 16:49:15","226","denies"
"2009-08-01 22:45:32","227","denies"
"2009-08-05 14:38:19","10","denies"
"2009-08-01 22:30:19","228","denies"
"2009-08-13 22:46:02","229","endorses"
"2009-08-01 20:04:43","230","endorses"
"2009-08-02 05:34:03","231","endorses"
"2009-08-01 18:42:39","232","endorses"
"2009-08-01 18:10:50","233","endorses"
"2009-08-04 01:38:45","234","endorses"
"2009-08-01 21:51:43","235","denies"
"2009-08-02 16:25:48","236","denies"
"2009-08-02 04:21:02","237","denies"
"2009-08-01 20:12:32","238","endorses"
"2009-08-02 11:59:11","239","denies"
"2009-08-02 06:48:16","64","denies"
"2009-08-02 00:28:58","240","denies"
"2009-08-01 21:02:35","241","endorses"
"2009-08-02 01:30:34","242","denies"
"2009-08-01 23:04:32","243","denies"
"2009-08-02 01:07:06","103","questions"
"2009-08-01 21:49:45","244","denies"
"2009-08-04 04:50:40","245","denies"
"2009-08-03 02:59:00","246","denies"
"2009-08-03 07:45:11","247","endorses"
"2009-08-02 00:19:49","248","denies"
"2009-08-01 20:45:52","249","endorses"
"2009-08-02 01:01:37","250","endorses"
"2009-08-03 06:15:31","251","endorses"
"2009-08-03 06:15:31","252","denies"
"2009-08-01 19:58:47","253","endorses"
"2009-08-02 14:50:08","254","endorses"
"2009-08-13 12:35:59","255","endorses"
"2009-08-01 19:35:50","219","endorses"
"2009-08-02 15:42:58","256","denies"
"2009-08-02 22:39:47","257","endorses"
"2009-08-01 20:11:07","258","questions"
"2009-08-09 17:26:44","259","endorses"
"2009-08-01 20:03:03","260","endorses"
"2009-08-01 19:07:08","261","denies"
"2009-08-12 19:05:18","262","endorses"
"2009-08-01 19:54:37","263","endorses"
"2009-08-13 02:13:46","264","questions"
"2009-08-02 01:51:48","265","endorses"
"2009-08-01 21:57:16","266","denies"
"2009-08-01 19:00:50","267","endorses"
"2009-08-01 21:28:35","268","denies"
"2009-08-01 20:29:09","269","denies"
"2009-08-01 23:25:37","270","denies"
"2009-08-03 16:32:33","271","denies"
"2009-08-02 02:14:08","272","neutral"
"2009-08-02 21:43:38","273","endorses"
"2009-08-03 12:30:02","274","endorses"
"2009-08-01 18:39:26","275","endorses"
"2009-08-02 04:16:41","276","endorses"
"2009-08-01 21:36:05","277","endorses"
"2009-08-02 01:43:39","278","denies"
"2009-08-03 22:11:42","279","denies"
"2009-08-01 20:58:58","280","questions"
"2009-08-01 20:01:08","281","endorses"
"2009-08-01 19:33:16","282","endorses"
"2009-08-03 21:10:46","283","denies"
"2009-08-03 17:47:11","284","denies"
"2009-08-02 00:05:36","285","denies"
"2009-08-01 20:43:57","286","endorses"
"2009-08-02 19:25:20","287","denies"
"2009-08-01 20:31:16","288","questions"
"2009-08-01 21:07:15","61","questions"
"2009-08-01 21:22:33","5","denies"
"2009-08-02 00:23:15","7","questions"
"2009-08-02 16:34:48","289","denies"
"2009-08-01 20:11:26","290","questions"
"2009-08-05 14:23:22","291","denies"
"2009-08-03 06:44:42","292","denies"
"2009-08-02 04:19:57","293","denies"
"2009-08-01 23:43:34","294","endorses"
"2009-08-01 19:37:29","295","endorses"
"2009-08-01 19:44:37","296","endorses"
"2009-08-03 15:38:39","297","endorses"
"2009-08-02 14:44:11","298","denies"
"2009-08-02 02:48:32","299","denies"
"2009-08-14 23:44:35","300","endorses"
"2009-08-01 21:46:15","301","endorses"
"2009-08-01 21:01:04","302","denies"
"2009-08-02 00:05:22","303","denies"
"2009-08-02 14:58:23","304","unrelated"
"2009-08-21 12:32:32","305","endorses"
"2009-08-02 19:28:47","306","denies"
"2009-08-03 04:17:15","307","denies"
"2009-08-02 00:21:01","308","endorses"
"2009-08-07 16:19:05","309","questions"
"2009-08-01 22:42:16","310","endorses"
"2009-08-02 03:26:00","33","denies"
"2009-08-02 02:39:23","311","endorses"
"2009-08-01 23:59:27","312","endorses"
"2009-08-03 12:31:27","274","endorses"
"2009-08-02 12:26:52","313","endorses"
"2009-08-01 21:19:31","314","denies"
"2009-08-02 18:28:15","315","denies"
"2009-08-12 16:17:25","316","unrelated"
"2009-08-30 20:25:24","317","unrelated"
"2009-08-01 21:16:17","124","endorses"
"2009-08-02 07:20:24","318","questions"
"2009-08-02 03:10:29","319","endorses"
"2009-08-01 19:13:30","320","questions"
"2009-08-01 22:54:19","321","endorses"
"2009-08-04 01:47:30","322","endorses"
"2009-08-01 21:28:15","323","questions"
"2009-08-02 02:09:36","324","questions"
"2009-08-17 15:57:11","325","unrelated"
"2009-08-01 20:13:39","326","endorses"
"2009-08-02 12:07:53","327","questions"
"2009-08-01 20:02:31","58","endorses"
"2009-08-01 20:11:55","328","endorses"
"2009-08-01 21:02:31","329","endorses"
"2009-08-01 20:24:46","330","denies"
"2009-08-01 20:47:45","331","questions"
"2009-08-02 02:25:14","332","endorses"
"2009-08-02 00:37:20","333","denies"
"2009-08-01 22:36:23","334","questions"
"2009-08-04 00:18:36","335","denies"
"2009-08-02 22:02:50","262","denies"
"2009-08-01 19:43:48","336","endorses"
"2009-08-01 20:35:16","337","denies"
"2009-08-05 06:01:39","338","denies"
"2009-08-03 00:43:10","271","denies"
"2009-08-02 04:57:13","339","questions"
"2009-08-02 00:38:00","340","denies"
"2009-08-01 19:05:30","341","endorses"
"2009-08-03 07:40:34","342","denies"
"2009-08-01 19:44:21","343","endorses"
"2009-08-02 17:51:47","344","endorses"
"2009-08-02 03:09:20","345","denies"
"2009-08-01 23:29:49","346","denies"
"2009-08-02 01:48:42","347","endorses"
"2009-08-01 18:52:30","348","endorses"
"2009-08-03 12:27:48","349","endorses"
"2009-08-02 14:53:04","103","endorses"
"2009-08-02 21:34:25","350","endorses"
"2009-08-02 02:17:00","351","denies"
"2009-08-02 00:59:09","352","endorses"
"2009-08-01 22:38:30","353","endorses"
"2009-08-01 20:21:35","354","endorses"
"2009-08-01 20:26:23","355","endorses"
"2009-08-01 19:14:37","356","endorses"
"2009-08-01 19:22:50","357","denies"
"2009-08-02 18:02:36","358","endorses"
"2009-08-02 22:39:00","176","endorses"
"2009-08-02 06:53:33","359","endorses"
"2009-08-02 03:25:26","360","denies"
"2009-08-01 21:32:02","361","denies"
"2009-08-03 10:35:13","362","endorses"
"2009-08-01 21:10:30","363","endorses"
"2009-08-01 19:42:49","364","endorses"
"2009-08-03 03:01:39","365","endorses"
"2009-08-03 23:27:26","366","endorses"
"2009-08-02 16:27:29","367","questions"
"2009-08-02 16:11:21","368","denies"
"2009-08-02 01:19:36","369","denies"
"2009-08-02 05:32:27","370","denies"
"2009-08-01 21:40:19","358","denies"
"2009-08-01 19:27:55","371","endorses"
"2009-08-01 22:50:43","372","endorses"
"2009-08-01 22:05:24","234","denies"
"2009-08-01 21:29:26","373","endorses"
"2009-08-01 20:24:18","374","endorses"
"2009-08-02 18:04:01","198","denies"
"2009-08-02 22:47:26","375","endorses"
"2009-08-01 21:30:17","376","endorses"
"2009-08-02 05:10:22","110","denies"
"2009-08-02 04:32:37","377","questions"
"2009-08-02 18:26:23","378","endorses"
"2009-08-02 21:16:26","379","denies"
"2009-08-01 20:56:18","380","denies"
"2009-08-18 08:12:44","381","endorses"
"2009-08-03 19:21:04","103","endorses"
"2009-08-02 16:43:22","59","endorses"
"2009-08-03 17:04:31","382","denies"
"2009-08-01 20:13:05","383","questions"
"2009-08-01 19:11:40","54","endorses"
"2009-08-03 18:44:29","384","denies"
"2009-08-02 16:22:11","385","denies"
"2009-08-01 18:44:17","386","endorses"
"2009-08-01 20:36:23","387","endorses"
"2009-08-01 23:56:36","388","denies"
"2009-08-17 06:37:31","389","endorses"
"2009-08-02 02:38:13","390","neutral"
"2009-08-01 20:23:26","391","questions"
"2009-08-02 17:53:32","392","denies"
"2009-08-02 01:59:57","393","denies"
"2009-08-01 21:34:38","394","endorses"
"2009-08-01 18:43:07","395","questions"
"2009-08-01 22:36:41","18","denies"
"2009-08-01 20:23:42","396","endorses"
"2009-08-01 22:20:33","397","endorses"
"2009-08-01 20:22:15","398","endorses"
"2009-08-02 20:57:56","399","denies"
"2009-08-02 02:31:01","400","endorses"
"2009-08-01 20:12:58","401","denies"
"2009-08-03 23:47:01","323","denies"
"2009-08-01 21:42:31","402","endorses"
"2009-08-01 20:16:12","403","endorses"
"2009-08-01 20:49:09","404","endorses"
"2009-08-01 21:06:23","405","denies"
"2009-08-01 21:01:00","406","endorses"
"2009-08-04 02:13:14","407","denies"
"2009-08-01 21:55:04","408","endorses"
"2009-08-01 18:30:43","409","questions"
"2009-08-02 04:00:48","410","denies"
"2009-08-01 22:01:13","184","endorses"
"2009-08-03 06:33:02","411","denies"
"2009-08-01 21:14:37","412","questions"
"2009-08-01 21:07:43","413","denies"
"2009-08-01 19:59:00","414","questions"
"2009-08-03 07:36:51","415","denies"
"2009-08-01 20:29:05","416","endorses"
"2009-08-02 00:19:39","103","denies"
"2009-08-01 22:48:51","417","endorses"
"2009-08-02 03:21:32","418","endorses"
"2009-08-01 20:04:35","419","endorses"
"2009-08-02 00:28:37","420","denies"
"2009-08-02 03:06:40","421","endorses"
"2009-08-02 05:52:02","422","endorses"
"2009-08-01 21:39:20","423","denies"
"2009-08-02 00:23:00","424","endorses"
"2009-08-03 14:17:04","425","endorses"
"2009-08-02 04:13:02","426","questions"
"2009-08-03 13:23:17","427","endorses"
"2009-08-02 11:26:02","428","denies"
"2009-08-01 20:47:01","429","denies"
"2009-08-02 03:02:21","430","endorses"
"2009-08-02 00:06:26","431","denies"
"2009-08-01 19:50:22","432","questions"
"2009-08-02 02:37:00","433","denies"
"2009-08-01 22:34:21","434","endorses"
"2009-08-01 18:41:59","435","endorses"
"2009-08-02 02:23:51","436","denies"
"2009-08-01 21:56:02","437","questions"
"2009-08-01 20:05:21","130","questions"
"2009-08-01 23:23:24","438","denies"
"2009-08-01 23:13:41","439","endorses"
"2009-08-02 20:02:52","440","neutral"
"2009-08-04 00:40:08","254","denies"
"2009-08-02 14:44:22","441","endorses"
"2009-08-01 22:27:22","104","denies"
"2009-08-05 13:53:20","442","endorses"
"2009-08-01 23:44:08","443","endorses"
"2009-08-03 02:39:56","444","denies"
"2009-08-04 18:03:10","445","endorses"
"2009-08-05 07:19:53","446","unrelated"
"2009-08-02 00:09:19","176","denies"
"2009-08-02 05:39:28","447","questions"
"2009-08-01 22:17:20","448","denies"
"2009-08-01 22:46:43","449","endorses"
"2009-08-02 03:53:29","450","endorses"
"2009-08-09 17:50:09","451","denies"
"2009-08-03 19:26:14","452","endorses"
"2009-08-01 20:27:56","453","endorses"
"2009-08-13 13:36:37","10","endorses"
"2009-08-01 21:18:03","454","endorses"
"2009-08-01 22:06:33","455","endorses"
"2009-08-01 21:08:14","456","questions"
"2009-08-02 02:22:02","457","questions"
"2009-08-04 03:41:07","128","endorses"
"2009-08-01 19:48:04","458","denies"
"2009-08-01 19:02:14","459","endorses"
"2009-08-01 19:06:41","460","endorses"
"2009-08-03 01:35:08","461","denies"
"2009-08-01 17:16:39","462","endorses"
"2009-08-01 18:55:37","463","endorses"
"2009-08-03 21:43:40","464","questions"
"2009-08-01 21:54:00","465","denies"
"2009-08-02 22:22:38","466","endorses"
"2009-08-03 08:11:24","467","denies"
"2009-08-01 21:53:10","468","denies"
"2009-08-01 22:48:33","469","denies"
"2009-08-02 16:43:02","470","endorses"
"2009-08-01 21:19:32","471","denies"
"2009-08-06 12:19:48","103","denies"
"2009-08-02 04:56:44","472","denies"
"2009-08-01 23:46:54","473","endorses"
"2009-08-02 03:19:53","474","endorses"
"2009-08-04 00:24:48","475","denies"
"2009-08-03 02:11:05","476","denies"
"2009-08-01 22:01:29","477","denies"
"2009-08-02 07:04:58","478","denies"
"2009-08-01 21:41:10","479","endorses"
"2009-08-02 08:55:44","480","endorses"
"2009-08-01 19:41:23","481","neutral"
"2009-08-01 20:23:07","482","questions"
"2009-08-02 17:59:15","483","denies"
"2009-08-01 21:16:59","484","denies"
"2009-08-12 13:47:19","485","endorses"
"2009-08-01 19:30:02","486","endorses"
"2009-08-01 20:29:20","487","endorses"
"2009-08-01 21:51:43","488","endorses"
"2009-08-04 04:21:38","489","endorses"
"2009-08-02 16:51:57","490","endorses"
"2009-08-02 04:48:38","491","questions"
"2009-08-01 19:16:57","492","denies"
"2009-08-01 21:35:00","493","denies"
"2009-08-01 22:11:05","494","denies"
"2009-08-01 19:55:50","495","endorses"
"2009-08-01 19:44:03","496","endorses"
"2009-08-02 14:31:20","497","questions"
"2009-08-03 16:57:38","498","denies"
"2009-08-04 01:24:19","499","endorses"
"2009-08-01 23:07:37","500","denies"
"2009-08-01 19:49:10","75","denies"
"2009-08-03 11:06:24","501","denies"
"2009-08-02 05:12:22","502","endorses"
"2009-08-03 10:12:08","503","denies"
"2009-08-12 13:48:07","97","endorses"
"2009-08-03 01:10:47","504","endorses"
"2009-08-02 20:51:30","505","denies"
"2009-08-01 20:04:22","506","endorses"
"2009-08-02 18:33:16","507","endorses"
"2009-08-01 20:09:42","508","endorses"
"2009-08-01 19:24:41","509","denies"
"2009-08-07 21:36:12","510","endorses"
"2009-08-01 21:37:31","511","endorses"
"2009-08-02 17:56:19","512","endorses"
"2009-08-01 21:18:09","513","endorses"
"2009-08-01 19:43:30","514","neutral"
"2009-08-02 02:22:31","515","denies"
"2009-08-01 19:15:53","516","endorses"
"2009-08-05 19:03:03","504","endorses"
"2009-08-03 00:08:18","517","denies"
"2009-08-02 19:56:30","518","questions"
"2009-08-01 21:13:19","413","questions"
"2009-08-03 10:19:35","103","endorses"
"2009-08-03 07:22:47","519","denies"
"2009-08-01 20:08:25","520","endorses"
"2009-08-01 18:41:26","521","questions"
"2009-08-01 19:34:01","522","endorses"
"2009-08-01 20:57:46","523","denies"
"2009-08-01 20:53:18","524","neutral"
"2009-08-01 23:43:24","525","endorses"
"2009-08-01 19:46:12","18","endorses"
"2009-08-05 14:28:12","254","denies"
"2009-08-01 22:13:59","526","denies"
"2009-08-03 02:38:15","10","denies"
"2009-08-02 02:25:22","527","endorses"
"2009-08-02 03:05:29","528","denies"
"2009-08-03 18:14:15","529","denies"
"2009-08-01 19:03:12","530","questions"
"2009-08-01 21:39:19","531","denies"
"2009-08-01 22:15:18","532","denies"
"2009-08-03 12:09:52","190","denies"
"2009-08-01 20:46:45","533","endorses"
"2009-08-02 01:45:07","265","denies"
"2009-08-02 21:23:47","534","questions"
"2009-08-01 20:32:32","535","denies"
"2009-08-01 21:14:57","536","endorses"
"2009-08-01 19:55:58","537","endorses"
"2009-08-02 12:15:13","538","denies"
"2009-08-01 19:15:04","539","endorses"
"2009-08-02 03:13:55","540","endorses"
"2009-08-02 06:17:08","541","denies"
"2009-08-02 05:56:38","542","questions"
"2009-08-02 00:50:36","543","questions"
"2009-08-02 02:10:27","544","questions"
"2009-08-01 20:01:53","545","endorses"
"2009-08-01 23:31:07","18","denies"
"2009-08-03 16:39:45","546","denies"
"2009-08-01 18:35:36","547","questions"
"2009-08-01 19:50:03","448","questions"
"2009-08-01 21:16:46","548","questions"
"2009-08-03 01:18:56","549","denies"
"2009-08-03 08:01:53","550","denies"
"2009-08-01 19:29:11","551","endorses"
"2009-08-02 07:44:49","552","endorses"
"2009-08-01 21:14:59","553","endorses"
"2009-08-01 21:10:16","148","endorses"
"2009-08-02 06:13:21","554","denies"
"2009-08-02 05:16:35","555","questions"
"2009-08-01 19:30:59","556","denies"
"2009-08-02 04:05:08","557","questions"
"2009-08-02 00:26:23","558","denies"
"2009-08-01 22:50:42","559","endorses"
"2009-08-01 23:02:24","560","neutral"
"2009-08-01 19:07:26","561","endorses"
"2009-08-02 00:39:46","562","endorses"
"2009-08-01 19:58:14","563","unrelated"
"2009-08-04 08:33:53","300","denies"
"2009-08-02 15:08:25","564","denies"
"2009-08-03 21:23:34","565","denies"
"2009-08-02 03:18:33","566","denies"
"2009-08-02 00:03:08","567","denies"
"2009-08-01 20:31:58","493","questions"
"2009-08-03 18:44:06","384","denies"
"2009-08-03 18:48:58","568","denies"
"2009-08-01 19:10:28","569","endorses"
"2009-08-01 22:46:30","570","endorses"
"2009-08-01 19:01:15","571","endorses"
"2009-08-01 19:23:13","572","questions"
"2009-08-01 19:57:30","573","endorses"
"2009-08-02 13:35:17","574","questions"
"2009-08-03 14:14:52","575","endorses"
"2009-08-02 00:16:47","576","denies"
"2009-08-01 19:04:32","577","endorses"
"2009-08-02 17:47:31","578","endorses"
"2009-08-01 23:39:09","579","denies"
"2009-08-01 22:34:08","29","questions"
"2009-08-02 01:18:29","18","endorses"
"2009-08-01 20:18:29","263","endorses"
"2009-08-01 23:48:10","580","endorses"
"2009-08-01 23:06:45","581","denies"
"2009-08-02 18:29:50","582","denies"
"2009-08-02 03:39:48","583","endorses"
"2009-08-02 02:38:32","584","questions"
"2009-08-02 01:15:49","585","denies"
"2009-08-02 02:06:30","176","denies"
"2009-08-01 23:25:39","169","denies"
"2009-08-01 21:23:54","586","denies"
"2009-08-01 18:46:19","587","questions"
"2009-08-01 23:47:25","588","denies"
"2009-08-01 21:33:02","589","questions"
"2009-08-02 23:20:59","590","denies"
"2009-08-03 18:36:22","591","endorses"
"2009-08-02 00:14:49","592","endorses"
"2009-08-03 03:21:43","593","denies"
"2009-08-01 19:23:53","594","endorses"
"2009-08-01 20:28:13","595","endorses"
"2009-08-05 15:33:08","589","endorses"
"2009-08-02 21:20:01","596","endorses"
"2009-08-01 19:48:17","597","questions"
"2009-08-01 20:00:22","598","endorses"
"2009-08-02 00:29:34","599","endorses"
"2009-08-03 04:47:23","600","denies"
"2009-08-04 22:34:48","601","endorses"
"2009-08-01 23:25:02","602","endorses"
"2009-08-03 03:57:02","375","denies"
"2009-08-02 01:04:38","603","denies"
"2009-08-02 23:29:48","375","endorses"
"2009-08-01 19:56:33","604","denies"
"2009-08-01 20:05:22","605","questions"
"2009-08-02 19:59:10","606","endorses"
"2009-08-02 03:26:27","607","denies"
"2009-08-02 01:57:34","608","denies"
"2009-08-02 15:45:56","37","denies"
"2009-08-03 13:56:04","609","denies"
